id,listing_id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
32117,9128910,$51.00,,,$150.00,$22.00,2,$18.00
32118,9133617,$45.00,,,,$30.00,2,$0.00
32119,9134020,$99.00,,,$100.00,$40.00,4,$15.00
32120,9141653,$165.00,,,$150.00,$55.00,3,$25.00
32121,9142639,$200.00,,,$200.00,$40.00,1,$0.00
32122,9151112,$98.00,$618.00,"$2,050.00",$200.00,$50.00,2,$20.00
32123,9153364,$25.00,,,$90.00,$17.00,1,$50.00
32124,9158178,$59.00,,,$100.00,$30.00,4,$0.00
32125,9162754,$536.00,,,,$124.00,1,$0.00
32126,9182042,$85.00,$400.00,"$1,500.00",$200.00,$45.00,3,$15.00
32127,9194127,$140.00,"$1,200.00","$4,500.00",$270.00,$40.00,7,$30.00
32128,9198240,$59.00,,,$0.00,$20.00,2,$15.00
32129,9204879,$60.00,,,,,1,$0.00
32130,9205295,$70.00,,,,$20.00,2,$0.00
32131,9206552,$74.00,,,,,2,$15.00
32132,9206737,$35.00,$198.00,$640.00,,,2,$0.00
32133,9209376,$41.00,$275.00,$950.00,$0.00,$20.00,2,$9.00
32134,9210409,$35.00,,,,,1,$0.00
32135,9210597,$100.00,,,$400.00,$25.00,1,$0.00
32136,9212192,$55.00,$350.00,"$1,100.00",,$25.00,2,$10.00
32137,9213885,$75.00,,,,$25.00,1,$0.00
32138,9214640,$70.00,,,$0.00,$40.00,2,$20.00
32139,9215075,$51.00,,,$0.00,$49.00,1,$15.00
32140,9215638,$51.00,,$925.00,$250.00,$19.00,2,$17.00
32141,9216835,$20.00,,,$0.00,$5.00,1,$0.00
32142,9224648,$75.00,$805.00,"$2,850.00",$300.00,$0.00,2,$15.00
32143,9226451,$50.00,,,,$20.00,2,$15.00
32144,9234445,$98.00,,,$0.00,$30.00,2,$12.00
32145,9236168,$39.00,,,,,1,$0.00
32146,9237168,$31.00,,,,$5.00,1,$0.00
32147,9255298,$125.00,$780.00,"$2,800.00",$200.00,$20.00,1,$35.00
32148,9262393,$90.00,,,$200.00,$25.00,2,$15.00
32149,9263387,$60.00,,,$0.00,$50.00,2,$15.00
32150,9266302,$24.00,$275.00,"$1,000.00",,,1,$0.00
32151,9268644,$283.00,,,$0.00,$125.00,2,$0.00
32152,9268665,$60.00,,,,,1,$0.00
32153,9269457,$100.00,,,,$10.00,1,$15.00
32154,9272704,$160.00,,,,$124.00,2,$0.00
32155,9274383,$30.00,,,$150.00,$20.00,3,$10.00
32156,9275198,$80.00,,,$0.00,$25.00,2,$15.00
32157,9285669,$20.00,,,$85.00,,1,$0.00
32158,9287192,$40.00,,,$0.00,$15.00,1,$0.00
32159,9288847,$345.00,,,,$124.00,2,$0.00
32160,9290081,$140.00,,,$100.00,$40.00,4,$25.00
32161,9290405,$150.00,,,,$77.00,2,$0.00
32162,9291794,$40.00,,,,,2,$10.00
32163,9292715,$160.00,,,,$93.00,2,$17.00
32164,9293579,$118.00,,,,$77.00,2,$17.00
32165,9293663,$175.00,,,$0.00,$124.00,1,$0.00
32166,9294088,$110.00,$695.00,,$0.00,$45.00,2,$15.00
32167,9296334,$35.00,,,,,1,$0.00
32168,9298370,$49.00,,,$0.00,$10.00,1,$0.00
32169,9299416,$90.00,$755.00,,$500.00,$20.00,1,$35.00
32170,9300301,$65.00,,,$100.00,$40.00,2,$18.00
32171,9300343,$55.00,,,$0.00,$0.00,1,$0.00
32172,9304769,$125.00,$780.00,,$200.00,$20.00,1,$35.00
32173,9306092,$67.00,$450.00,"$1,850.00",$350.00,$36.00,2,$12.00
32174,9310534,$69.00,$420.00,"$1,650.00",$100.00,$40.00,2,$11.00
32175,9311615,$55.00,$425.00,,,$50.00,1,$0.00
32176,9318024,$125.00,,,$200.00,$20.00,1,$35.00
32177,9322148,$109.00,$695.00,,$0.00,$45.00,2,$15.00
32178,9324140,$100.00,$630.00,,$0.00,$45.00,2,$15.00
32179,9325230,$18.00,,,,$5.00,1,$0.00
32180,9334804,$65.00,,,$200.00,$40.00,2,$12.00
32181,9360828,$53.00,$455.00,,$0.00,$0.00,2,$15.00
32182,9363775,$54.00,,,$0.00,$0.00,1,$0.00
32183,9365164,$47.00,,,,$20.00,2,$10.00
32184,9365719,$31.00,,,,,1,$0.00
32185,9367812,$36.00,,,$0.00,$15.00,1,$15.00
32186,9369691,$240.00,,,$200.00,$50.00,5,$35.00
32187,9378843,$59.00,,,$0.00,$15.00,2,$15.00
32188,9379442,$64.00,,,$100.00,$30.00,2,$0.00
32189,9384196,$45.00,,,$95.00,$20.00,1,$0.00
32190,9384541,$105.00,,,$300.00,$50.00,2,$10.00
32191,9385154,$64.00,,,$100.00,$30.00,2,$15.00
32192,9404425,$180.00,,,"$1,000.00",$290.00,1,$0.00
32193,9406582,$65.00,,,,$30.00,1,$0.00
32194,9901505,$15.00,,,,,1,$0.00
32195,9428334,$200.00,,,$200.00,$60.00,7,$20.00
32196,9440377,$60.00,,,,$40.00,2,$10.00
32197,9443277,$150.00,,,,$25.00,3,$30.00
32198,9446140,$25.00,,,,,1,$10.00
32199,9446656,$89.00,,,$150.00,$50.00,2,$25.00
32200,9455866,$27.00,,,,,1,$0.00
32201,9456280,$160.00,,,$200.00,$75.00,3,$0.00
32202,9456855,$50.00,,,$100.00,$25.00,2,$20.00
32203,9457772,$50.00,$200.00,$700.00,$0.00,$0.00,2,$0.00
32204,9458304,$55.00,,,$0.00,$0.00,3,$20.00
32205,9460773,$45.00,,,$150.00,$15.00,1,$15.00
32206,9901912,$14.00,,,,,1,$0.00
32207,9470166,$50.00,,,$250.00,$22.00,2,$25.00
32208,9471684,$51.00,,,$150.00,$22.00,2,$18.00
32209,9471912,$48.00,,,$150.00,$22.00,2,$18.00
32210,10144206,$18.00,,,,$5.00,1,$0.00
32211,9476554,$54.00,,,$100.00,$10.00,1,$11.00
32212,9481901,$37.00,,,$0.00,$7.00,2,$15.00
32213,9481913,$37.00,,,$0.00,$5.00,2,$20.00
32214,9493091,$88.00,,,$300.00,$30.00,1,$0.00
32215,9506096,$62.00,,,$200.00,$20.00,2,$35.00
32216,9507765,$35.00,,,,,1,$0.00
32217,10913431,$129.00,,,$0.00,$0.00,2,$25.00
32218,9515897,$90.00,,,$120.00,$25.00,2,$10.00
32219,9517384,$70.00,,,,,1,$0.00
32220,9519748,$100.00,,,$650.00,$30.00,2,$15.00
32221,9521636,$88.00,,,,$20.00,1,$0.00
32222,9522115,$25.00,,$500.00,,,1,$0.00
32223,9523095,$25.00,,,$0.00,$10.00,1,$0.00
32224,9523922,$52.00,,,$100.00,$25.00,2,$10.00
32225,9535469,$75.00,,,$200.00,$35.00,2,$15.00
32226,9536336,$48.00,$322.00,"$1,380.00",$0.00,$18.00,2,$19.00
32227,9537747,$39.00,,,,$8.00,2,$15.00
32228,9539049,$18.00,,,"$1,000.00",,1,$18.00
32229,9541759,$43.00,,,$200.00,$25.00,2,$20.00
32230,9543984,$28.00,,,,,1,$10.00
32231,9549784,$25.00,,,$0.00,$10.00,1,$10.00
32232,9557761,$38.00,,,$100.00,$10.00,1,$10.00
32233,9559303,$35.00,,,$100.00,$15.00,1,$20.00
32234,9562318,$65.00,,,$0.00,$0.00,1,$0.00
32235,9567861,$35.00,,,$200.00,$20.00,1,$5.00
32236,9573767,$65.00,,,$130.00,$25.00,2,$10.00
32237,9582935,$70.00,$430.00,"$1,450.00",$150.00,,2,$12.00
32238,9589526,$45.00,,,$100.00,$15.00,1,$15.00
32239,9600924,$59.00,,,$100.00,$40.00,2,$0.00
32240,9603905,$22.00,,,,$10.00,1,$12.00
32241,14037440,$21.00,,,$250.00,$5.00,1,$0.00
32242,9606598,$80.00,,,$100.00,$35.00,1,$0.00
32243,9608728,$22.00,,,,,1,$0.00
32244,9639826,$875.00,,,"$3,300.00",$546.00,1,$0.00
32245,9609003,$54.00,,,$200.00,$28.00,2,$9.00
32246,9624385,$60.00,,,$150.00,$45.00,2,$15.00
32247,9639251,$258.00,,,"$1,200.00",$355.00,1,$0.00
32248,9639977,$120.00,,,,$30.00,2,$10.00
32249,9642700,$57.00,,,$0.00,$25.00,1,$0.00
32250,9644304,$180.00,,,$800.00,$355.00,1,$0.00
32251,9646543,$100.00,,,$100.00,$40.00,4,$15.00
32252,9650088,$75.00,,,$100.00,$20.00,3,$0.00
32253,9659461,$90.00,,,$250.00,$40.00,2,$20.00
32254,9664064,$34.00,$200.00,,,,1,$0.00
32255,9666029,$60.00,,,$250.00,$0.00,2,$10.00
32256,9667090,$85.00,,,,,1,$0.00
32257,9690816,$50.00,,,$150.00,$30.00,2,$15.00
32258,9708445,$51.00,,,$0.00,$0.00,3,$7.00
32259,9708971,$300.00,,,,,1,$0.00
32260,9711735,$70.00,,,,,1,$0.00
32261,9721363,$92.00,,,$100.00,$40.00,2,$15.00
32262,9721913,$73.00,,,$150.00,$30.00,2,$15.00
32263,9734480,$99.00,,,$0.00,$15.00,4,$5.00
32264,9740740,$50.00,,,,$20.00,1,$8.00
32265,9742300,$25.00,,,$0.00,$25.00,1,$0.00
32266,9745553,$81.00,$650.00,"$2,200.00",$500.00,$39.00,1,$0.00
32267,9750362,$135.00,,,$100.00,$30.00,5,$15.00
32268,9752583,$15.00,$100.00,,,,1,$0.00
32269,9752728,$99.00,,,$100.00,$45.00,2,$10.00
32270,9753354,$207.00,"$1,260.00","$4,200.00",$500.00,$100.00,2,$20.00
32271,9764502,$45.00,,,,,1,$0.00
32272,9757508,$69.00,$500.00,"$1,799.00",$100.00,$19.00,2,$24.00
32273,9763866,$20.00,,,,,1,$10.00
32274,9764128,$88.00,,,$100.00,$33.00,1,$0.00
32275,9767399,$55.00,,,$150.00,$30.00,2,$15.00
32276,9767406,$150.00,,,$150.00,$65.00,4,$20.00
32277,9773037,$35.00,,,,$5.00,1,$0.00
32278,9773780,$62.00,,,,,1,$0.00
32279,9774134,$80.00,$500.00,,$150.00,$35.00,4,$15.00
32280,9774594,$40.00,$330.00,"$1,099.00",$100.00,$20.00,2,$25.00
32281,9788198,$90.00,,,$200.00,$0.00,4,$25.00
32282,9797799,$40.00,,,,$50.00,1,$35.00
32283,9798653,$53.00,,,$150.00,$30.00,3,$0.00
32284,9800010,$40.00,,,,,1,$0.00
32285,9804644,$30.00,,,$150.00,$25.00,1,$10.00
32286,9804971,$35.00,,,,,2,$10.00
32287,9811609,$120.00,,,$200.00,$30.00,1,$0.00
32288,9811664,$98.00,,,$100.00,$35.00,1,$30.00
32289,9812499,$57.00,,,$200.00,$20.00,1,$10.00
32290,9820179,$25.00,,,,,1,$0.00
32291,9832499,$110.00,,,$250.00,$0.00,2,$5.00
32292,9836719,$110.00,,,$250.00,$0.00,2,$10.00
32293,9838814,$21.00,,,$0.00,$0.00,1,$20.00
32294,9839053,$29.00,,,$150.00,$30.00,1,$0.00
32295,9842185,$99.00,,,$200.00,$50.00,4,$15.00
32296,9850462,$220.00,,,$500.00,$180.00,6,$10.00
32297,16224141,$55.00,,,,,1,$0.00
32298,9851949,$89.00,,,,$30.00,1,$10.00
32299,9855901,$30.00,,,,$20.00,2,$10.00
32300,9856865,$110.00,,,,,1,$0.00
32301,9861979,$56.00,,,$300.00,$25.00,2,$15.00
32302,9862245,$50.00,,,$0.00,$15.00,1,$20.00
32303,9871694,$115.00,,,$200.00,$50.00,3,$35.00
32304,9872505,$115.00,,,$250.00,$0.00,2,$5.00
32305,9874742,$90.00,,,,$10.00,3,$10.00
32306,9880406,$300.00,,,$300.00,$60.00,6,$30.00
32307,9881248,$280.00,,,$150.00,$40.00,7,$40.00
32308,9883101,$75.00,"$1,000.00",,$0.00,$35.00,1,$0.00
32309,9883116,$90.00,,,,,1,$0.00
32310,9891567,$85.00,,,$100.00,$30.00,2,$12.00
32311,9891610,$25.00,,,,,1,$0.00
32312,9892232,$40.00,,,,,1,$0.00
32313,10175363,$69.00,,,$120.00,$35.00,2,$25.00
32314,9896133,$230.00,,,$500.00,$50.00,5,$30.00
32315,9897373,$70.00,$420.00,,$150.00,$30.00,2,$15.00
32316,9898596,$120.00,,,$200.00,$40.00,6,$12.00
32317,9911639,$60.00,$380.00,"$1,350.00",$300.00,$30.00,2,$10.00
32318,9913389,$66.00,,,$200.00,$33.00,1,$0.00
32319,9913988,$100.00,,,$100.00,$25.00,2,$25.00
32320,9914868,$45.00,$315.00,"$1,395.00",$100.00,$25.00,2,$25.00
32321,9916216,$45.00,,,$0.00,$20.00,1,$0.00
32322,9924080,$15.00,,,$200.00,$20.00,1,$0.00
32323,9932321,$110.00,$693.00,"$1,980.00",$200.00,$40.00,2,$20.00
32324,9934484,$35.00,,,$200.00,$30.00,2,$5.00
32325,9935338,$160.00,,,$300.00,$50.00,1,$0.00
32326,9938057,$69.00,,,,$15.00,1,$0.00
32327,9940226,$190.00,,,$200.00,$60.00,5,$0.00
32328,9940790,$70.00,,,$150.00,,2,$9.00
32329,9941810,$15.00,$95.00,,,,1,$0.00
32330,9948875,$90.00,,,$0.00,$40.00,2,$20.00
32331,9950008,$34.00,,,,,1,$0.00
32332,9951469,$50.00,$290.00,"$1,200.00",$200.00,$30.00,1,$30.00
32333,9952708,$15.00,,,,,1,$5.00
32334,9959387,$115.00,,,$150.00,$60.00,6,$0.00
32335,9961253,$30.00,,,$0.00,$20.00,1,$10.00
32336,9965402,$78.00,$565.00,,$0.00,$45.00,2,$15.00
32337,9967818,$20.00,,,$100.00,$12.00,1,$12.00
32338,9974530,$250.00,"$1,800.00","$4,000.00",$250.00,$40.00,8,$30.00
32339,9974641,$69.00,$400.00,"$1,300.00",$100.00,$35.00,2,$10.00
32340,9977208,$20.00,,,$87.00,,1,$0.00
32341,9982653,$120.00,,,,,1,$0.00
32342,9982683,$45.00,,,,$0.00,1,$0.00
32343,9987865,$65.00,,,,,1,$0.00
32344,9992690,$450.00,,,,,1,$0.00
32345,10005860,$44.00,$350.00,"$1,000.00",$100.00,$15.00,2,$10.00
32346,10006010,$30.00,,,$100.00,,1,$0.00
32347,10016232,$60.00,$340.00,"$1,400.00",$100.00,,3,$15.00
32348,10017799,$50.00,,,$150.00,$30.00,1,$0.00
32349,10031358,$130.00,,,$150.00,$40.00,3,$25.00
32350,10036063,$65.00,$390.00,,$150.00,$25.00,2,$30.00
32351,10036399,$70.00,$510.00,,$150.00,$30.00,2,$25.00
32352,10047684,$55.00,,,$0.00,,1,$15.00
32353,10048277,$22.00,,,$87.00,,1,$10.00
32354,10051487,$55.00,,,$100.00,$20.00,2,$15.00
32355,10052073,$120.00,,,$300.00,$20.00,2,$20.00
32356,10052652,$305.00,,,$150.00,$0.00,7,$50.00
32357,10056696,$23.00,,,,$25.00,2,$0.00
32358,10062077,$50.00,,,$0.00,$0.00,2,$15.00
32359,10062701,$91.00,,,$200.00,$65.00,4,$35.00
32360,10064178,$42.00,,,$400.00,$35.00,1,$0.00
32361,10066009,$30.00,,,,$5.00,1,$15.00
32362,10066686,$99.00,,,$250.00,$20.00,4,$15.00
32363,10070266,$60.00,,,,,1,$0.00
32364,10079445,$39.00,,,$150.00,$19.00,2,$10.00
32365,10082181,$89.00,,,$200.00,$35.00,2,$20.00
32366,10082400,$61.00,,,$0.00,$0.00,1,$0.00
32367,10086783,$82.00,,,$200.00,$40.00,2,$10.00
32368,10100106,$60.00,$380.00,"$1,101.00",,$25.00,2,$10.00
32369,10110286,$75.00,,,$0.00,$35.00,1,$0.00
32370,10130390,$55.00,,,$180.00,$20.00,1,$0.00
32371,10134321,$35.00,,,,,1,$10.00
32372,10144509,$25.00,$110.00,$380.00,$0.00,,1,$0.00
32373,10146593,$81.00,$390.00,,$300.00,$25.00,4,$25.00
32374,10146839,$124.00,,,,$77.00,1,$0.00
32375,10470073,$40.00,,,,,1,$0.00
32376,10173429,$65.00,,,$0.00,$20.00,1,$10.00
32377,10173465,$41.00,,,,$18.00,1,$20.00
32378,10174339,$70.00,,,$0.00,$25.00,1,$0.00
32379,10182539,$50.00,,,$0.00,$10.00,1,$5.00
32380,10182596,$50.00,,,,$10.00,1,$0.00
32381,10188918,$100.00,,,,$10.00,1,$0.00
32382,10190052,$60.00,,,$100.00,$45.00,2,$30.00
32383,10192147,$39.00,,,$0.00,$19.00,1,$0.00
32384,10198958,$68.00,,,$90.00,$20.00,2,$0.00
32385,10199228,$85.00,,,,$15.00,2,$10.00
32386,10206299,$100.00,,,$100.00,,1,$0.00
32387,10207661,$12.00,,,$200.00,$20.00,1,$0.00
32388,10221165,$70.00,,,$0.00,$0.00,1,$0.00
32389,10242664,$98.00,,,$200.00,$35.00,5,$15.00
32390,10258948,$32.00,$310.00,$705.00,$200.00,$15.00,1,$15.00
32391,10260390,$310.00,,,"$2,500.00",$355.00,1,$0.00
32392,10262700,$55.00,$360.00,,,,1,$0.00
32393,10264484,$140.00,,,$150.00,$45.00,4,$35.00
32394,26774070,$110.00,,,$500.00,$70.00,1,$0.00
32395,10275785,$195.00,,,$0.00,$0.00,2,$20.00
32396,10281406,$40.00,$150.00,$550.00,,$10.00,1,$0.00
32397,10286663,$75.00,,,$175.00,$12.00,3,$60.00
32398,10288055,$28.00,,,$85.00,$10.00,1,$0.00
32399,10292503,$35.00,,,$0.00,$5.00,1,$8.00
32400,10307340,$110.00,$700.00,"$2,400.00",,$50.00,1,$0.00
32401,10311386,$25.00,,,,,1,$0.00
32402,10316127,$32.00,,,$0.00,$5.00,1,$10.00
32403,10327338,$47.00,,,$150.00,$30.00,1,$6.00
32404,10362655,$70.00,$425.00,"$1,500.00",,$30.00,1,$0.00
32405,10371099,$25.00,,,,,1,$0.00
32406,10377809,$75.00,,,$200.00,$40.00,1,$0.00
32407,10380705,$90.00,$500.00,"$1,210.00",$0.00,$30.00,3,$20.00
32408,10396549,$59.00,,,$100.00,$20.00,3,$10.00
32409,10396624,$50.00,,,$100.00,$15.00,1,$0.00
32410,10398681,$25.00,,,$100.00,$20.00,1,$15.00
32411,10400966,$90.00,$450.00,"$1,750.00",$200.00,$50.00,4,$0.00
32412,10403242,$79.00,,,$100.00,$30.00,3,$15.00
32413,10403923,$95.00,,,$150.00,$50.00,4,$15.00
32414,10408439,$70.00,,,,,2,$10.00
32415,10410002,$28.00,,,$0.00,$0.00,1,$0.00
32416,10411477,$125.00,,,$200.00,$60.00,4,$30.00
32417,10421048,$45.00,,,$0.00,$5.00,2,$0.00
32418,10424707,$65.00,$450.00,,$150.00,$20.00,1,$0.00
32419,10425491,$92.00,,,,$25.00,1,$0.00
32420,10431741,$20.00,,,,,1,$7.00
32421,10437387,$100.00,,,$800.00,$40.00,4,$15.00
32422,10445067,$60.00,,,$0.00,$0.00,2,$10.00
32423,10448769,$95.00,,,$150.00,$44.00,2,$21.00
32424,10454527,$29.00,,,$85.00,$0.00,1,$19.00
32425,10464745,$51.00,,,$0.00,$10.00,2,$10.00
32426,10493296,$19.00,$120.00,$360.00,,$5.00,1,$0.00
32427,10501968,$20.00,,,$0.00,$0.00,1,$10.00
32428,10511181,$47.00,$350.00,$850.00,$200.00,$0.00,1,$0.00
32429,10512729,$24.00,,,$100.00,$9.00,1,$15.00
32430,10523086,$60.00,,,$100.00,$30.00,2,$15.00
32431,10524194,$65.00,,,$150.00,$15.00,2,$20.00
32432,10536601,$50.00,$420.00,,,,1,$0.00
32433,10538282,$90.00,,,$200.00,$16.00,4,$15.00
32434,10539504,$40.00,,,,,1,$25.00
32435,10541138,$20.00,,,,,1,$0.00
32436,10555639,$55.00,,,$100.00,$20.00,1,$20.00
32437,10556183,$79.00,,,$150.00,$16.00,5,$15.00
32438,10556191,$180.00,,,$300.00,$35.00,8,$15.00
32439,10561234,$60.00,$375.00,"$1,451.00",,,2,$10.00
32440,10562282,$58.00,,,$0.00,$20.00,2,$27.00
32441,10570903,$95.00,,,$300.00,$50.00,2,$15.00
32442,10579286,$80.00,,,$200.00,$30.00,2,$15.00
32443,10586228,$45.00,,,$150.00,$10.00,1,$0.00
32444,10594739,$68.00,,,$200.00,$40.00,3,$15.00
32445,10600109,$40.00,,,,,1,$0.00
32446,10604742,$340.00,,,,,1,$0.00
32447,10632011,$73.00,,,$100.00,$20.00,1,$10.00
32448,10640179,$18.00,$100.00,$380.00,,,1,$0.00
32449,10651120,$30.00,,,,,1,$0.00
32450,10654958,$60.00,,,,$10.00,2,$10.00
32451,10666717,$50.00,,,$0.00,$0.00,1,$0.00
32452,10668737,$100.00,,,,$20.00,4,$10.00
32453,10913494,$129.00,,,$0.00,$0.00,2,$25.00
32454,10670998,$258.00,,,,$93.00,1,$0.00
32455,10676283,$85.00,,,$0.00,$20.00,2,$10.00
32456,10677284,$85.00,,,$0.00,$20.00,2,$10.00
32457,10680552,$16.00,,,,,1,$12.00
32458,10681179,$65.00,,,$150.00,$30.00,5,$35.00
32459,10697270,$50.00,,,,$15.00,1,$0.00
32460,10699176,$35.00,,,,,1,$0.00
32461,10703616,$58.00,,,$0.00,$20.00,2,$10.00
32462,10715697,$125.00,,,$150.00,$40.00,4,$20.00
32463,10717137,$125.00,,,$150.00,$40.00,4,$20.00
32464,10717396,$45.00,,,$150.00,$15.00,1,$15.00
32465,10721228,$210.00,,,$300.00,$90.00,1,$0.00
32466,10722467,$65.00,,,$100.00,$30.00,2,$12.00
32467,10737049,$60.00,,,$0.00,$15.00,1,$0.00
32468,10739682,$25.00,,$700.00,,$5.00,1,$18.00
32469,10744346,$75.00,$480.00,"$1,400.00",$150.00,$40.00,4,$15.00
32470,10744350,$80.00,,,$150.00,$25.00,1,$0.00
32471,10748337,$30.00,,,,,1,$0.00
32472,10751436,$75.00,,,$250.00,$50.00,2,$100.00
32473,10758197,$63.00,,,$85.00,$26.00,1,$0.00
32474,10764147,$25.00,$160.00,,,,1,$0.00
32475,10764720,$20.00,,,$0.00,$0.00,1,$20.00
32476,10776306,$100.00,,,,,1,$0.00
32477,10778858,$55.00,$420.00,"$1,100.00",$150.00,$20.00,1,$10.00
32478,10793956,$25.00,$85.00,$285.00,,,1,$0.00
32479,10795353,$70.00,,,,$45.00,2,$10.00
32480,10795469,$35.00,,,,$20.00,1,$0.00
32481,10799398,$20.00,,,,,1,$7.00
32482,10805912,$160.00,,,$200.00,$60.00,4,$40.00
32483,10809426,$17.00,,,$0.00,$0.00,1,$14.00
32484,10819169,$90.00,,,$150.00,$30.00,2,$10.00
32485,10819448,$110.00,$600.00,"$2,100.00",$200.00,$60.00,2,$20.00
32486,10822969,$34.00,,,$100.00,,1,$0.00
32487,10847533,$60.00,,,$200.00,$30.00,1,$0.00
32488,10849742,$60.00,,,,$30.00,1,$0.00
32489,10850364,$250.00,,,,$124.00,2,$0.00
32490,10852367,$55.00,,,,$10.00,2,$25.00
32491,10854277,$129.00,,,$0.00,$0.00,2,$25.00
32492,10854901,$129.00,,,$0.00,$0.00,2,$25.00
32493,10855140,$129.00,,,$0.00,$0.00,2,$25.00
32494,10855267,$129.00,,,$0.00,$0.00,2,$25.00
32495,10893923,$45.00,,,,$10.00,2,$10.00
32496,10899865,$18.00,,,,,1,$12.00
32497,10902660,$16.00,,,$0.00,$0.00,1,$0.00
32498,10913078,$130.00,,,$200.00,$60.00,4,$30.00
32499,10913564,$99.00,,,$0.00,$0.00,2,$25.00
32500,10913935,$99.00,,,$0.00,$0.00,2,$25.00
32501,10914059,$99.00,,,$0.00,$0.00,2,$25.00
32502,10914136,$99.00,,,$0.00,$0.00,2,$25.00
32503,10914190,$99.00,,,$0.00,$0.00,2,$25.00
32504,10914226,$99.00,,,$0.00,$0.00,2,$25.00
32505,10914345,$150.00,,,$0.00,$0.00,2,$25.00
32506,10923447,$50.00,,,$100.00,$20.00,2,$17.00
32507,10925850,$56.00,,,$86.00,$30.00,3,$0.00
32508,12170645,$30.00,,,,,1,$0.00
32509,10950829,$89.00,,,$100.00,$45.00,2,$10.00
32510,10965655,$29.00,,$350.00,$0.00,$0.00,1,$0.00
32511,10984585,$71.00,,,,$8.00,1,$0.00
32512,10992119,$75.00,,,,,1,$0.00
32513,10993059,$36.00,$235.00,$850.00,$100.00,$16.00,1,$7.00
32514,11001199,$55.00,,,$150.00,$25.00,2,$6.00
32515,11001575,$80.00,,,,$35.00,4,$10.00
32516,11002482,$60.00,,,$200.00,$40.00,2,$15.00
32517,11003874,$20.00,,,,,1,$20.00
32518,11014012,$75.00,,,$0.00,$35.00,2,$14.00
32519,11014492,$190.00,,,$300.00,$90.00,1,$0.00
32520,11026861,$50.00,$200.00,$600.00,,,1,$0.00
32521,11028671,$62.00,,,$85.00,,2,$10.00
32522,11038737,$20.00,,,,,1,$0.00
32523,11043372,$62.00,,,,$20.00,2,$15.00
32524,11043758,$89.00,$450.00,"$1,400.00",$100.00,,1,$0.00
32525,11049959,$35.00,$400.00,,,$15.00,2,$5.00
32526,11052224,$100.00,,,$200.00,,1,$0.00
32527,11054582,$80.00,,,$150.00,$20.00,2,$12.00
32528,11056834,$79.00,,,$150.00,$59.00,1,$0.00
32529,11057913,$70.00,,,$300.00,$25.00,2,$15.00
32530,11058704,$185.00,,,,$124.00,1,$0.00
32531,11077428,$107.00,,,$0.00,$49.00,6,$0.00
32532,11078073,$75.00,,,,$10.00,1,$0.00
32533,11080840,$25.00,,,$0.00,$10.00,1,$20.00
32534,11083903,$15.00,,,,,1,$0.00
32535,11092119,$59.00,,,$250.00,$20.00,1,$0.00
32536,11095680,$20.00,,,$0.00,$8.00,1,$8.00
32537,11101932,$120.00,,,,$50.00,4,$20.00
32538,11101978,$78.00,,,$100.00,$30.00,2,$20.00
32539,11113740,$31.00,,,$0.00,$10.00,1,$10.00
32540,11114121,$120.00,$700.00,,$100.00,$30.00,1,$0.00
32541,11117931,$45.00,$300.00,$800.00,$350.00,$17.00,1,$5.00
32542,11123242,$39.00,,,$150.00,$19.00,2,$17.00
32543,11124834,$111.00,,,$300.00,$85.00,2,$16.00
32544,11128281,$68.00,,,$100.00,$20.00,3,$10.00
32545,11131452,$55.00,,,$100.00,$25.00,2,$10.00
32546,11132701,$20.00,$100.00,,,,1,$0.00
32547,11135042,$39.00,,,$150.00,$17.00,1,$10.00
32548,11138479,$40.00,,,,$20.00,1,$0.00
32549,11142775,$250.00,,,$400.00,,1,$0.00
32550,11143896,$54.00,,,$0.00,$30.00,2,$20.00
32551,11146161,$42.00,,,$0.00,$10.00,2,$10.00
32552,11152505,$78.00,,,$200.00,$24.00,2,$16.00
32553,11152930,$35.00,,,$0.00,$25.00,1,$0.00
32554,11154549,$65.00,,,$200.00,$40.00,2,$16.00
32555,11155252,$85.00,,,$200.00,$40.00,2,$12.00
32556,11157403,$75.00,,,,,1,$0.00
32557,11157449,$70.00,,,,,1,$0.00
32558,11160341,$54.00,$325.00,"$1,200.00",,$20.00,2,$13.00
32559,11166173,$25.00,,,,,1,$0.00
32560,11174086,$67.00,,,$350.00,$36.00,2,$12.00
32561,11174396,$14.00,,,,,1,$15.00
32562,11178546,$59.00,,,,$20.00,1,$0.00
32563,11178644,$70.00,,,$150.00,$30.00,2,$15.00
32564,11179512,$60.00,,,,$30.00,2,$10.00
32565,11186198,$39.00,,,$0.00,$10.00,1,$0.00
32566,11195428,$57.00,,,$250.00,$30.00,2,$20.00
32567,11200141,$55.00,,,$150.00,$35.00,1,$0.00
32568,11203682,$40.00,,,,$22.00,1,$5.00
32569,11205538,$110.00,,,$150.00,$40.00,2,$15.00
32570,11216715,$99.00,,,$0.00,$15.00,1,$0.00
32571,11218525,$17.00,,,$0.00,$10.00,1,$20.00
32572,11221120,$19.00,,,$0.00,$10.00,1,$16.00
32573,11231309,$72.00,,,$0.00,$40.00,4,$18.00
32574,11236137,$140.00,,,$0.00,$20.00,3,$10.00
32575,11240529,$30.00,,,,,1,$0.00
32576,11248487,$30.00,,,,,2,$10.00
32577,11248646,$35.00,,,,,2,$10.00
