id,listing_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet
22240,20583462,1,1,2,1,1,1,1,
22241,20584559,5,2,2,1,1,2,1,
22242,20585024,1,2,2,2,1,1,1,
22243,20585317,1,2,1,1,1,1,1,
22244,20585348,1,2,3,2,1,2,1,
22245,20585548,1,2,2,1,1,1,1,
22246,20670046,1,2,1,1,1,1,1,
22247,20594395,1,1,2,1,1,1,1,
22248,20596755,1,2,2,1,1,1,1,
22249,20596764,1,2,2,1,1,1,1,
22250,20596843,1,1,2,1,1,1,1,
22251,20597944,1,2,1,1,1,1,1,
22252,20598245,1,2,1,1,1,1,1,
22253,20598638,1,2,6,1,1,1,1,
22254,20598953,1,2,2,1,1,1,1,
22255,20599491,1,2,2,1,1,1,1,
22256,20600174,1,1,4,1,2,4,1,
22257,20601073,1,2,2,1,1,1,1,
22258,20601081,1,1,3,1,0,3,1,
22259,20601299,1,2,3,1,1,1,1,
22260,20602835,1,1,4,1,2,2,1,
22261,20609911,1,1,2,1,1,1,1,
22262,20610320,1,1,3,1,1,2,1,
22263,20611014,1,2,1,1,1,1,1,
22264,20611416,1,1,2,1,1,1,1,
22265,20611932,1,2,2,1,1,1,1,
22266,20612274,1,2,2,1,1,1,1,
22267,20612361,1,2,2,1,1,2,1,
22268,20612496,1,2,2,1,1,2,1,
22269,20613333,7,1,2,1,1,1,1,
22270,20613393,7,1,4,2,2,4,1,
22271,20614172,1,2,2,1,1,1,1,
22272,20614357,11,2,2,1,1,1,1,
22273,20614619,1,2,2,1,1,1,1,
22274,20614753,1,2,2,1,1,1,1,
22275,20614794,7,1,2,1,1,1,1,
22276,20615243,7,1,2,1,1,1,1,
22277,20615284,1,2,3,1,1,2,1,
22278,20615729,7,1,4,1,1,4,1,
22279,20615975,1,2,2,1,1,2,1,
22280,20617100,1,2,2,1,1,1,1,
22281,20619326,1,2,2,2,1,1,1,
22282,20620026,1,2,4,1,1,2,1,
22283,20620265,1,2,2,1,1,1,1,
22284,20629167,1,2,4,1,2,2,1,
22285,20629773,1,2,2,1,1,1,1,
22286,20630424,1,2,2,1,1,1,1,
22287,20672056,4,1,2,1,0,1,1,
22288,20630427,1,1,2,1,0,1,1,
22289,20632093,1,2,2,1,1,1,1,
22290,20632278,1,2,2,1,1,1,1,
22291,20632571,1,1,5,1,0,2,1,
22292,20633445,1,2,1,1,1,1,1,
22293,20634199,1,1,2,1,1,1,1,
22294,20634992,1,2,2,1,1,2,1,
22295,20635759,1,1,2,1,0,2,1,
22296,20637000,1,2,2,1,1,1,1,
22297,20641502,1,1,3,1,1,1,1,
22298,20642638,1,2,1,1,1,1,1,
22299,20642872,1,2,5,1,2,2,1,
22300,20643831,1,2,1,1,1,1,1,
22301,20644211,1,2,2,1,1,1,1,
22302,20644409,1,2,3,1,1,1,1,
22303,20644517,1,2,2,1,1,1,1,
22304,20644549,1,2,3,1,1,2,1,
22305,20645702,1,2,2,1,1,1,1,
22306,20645921,1,2,2,1,1,1,1,
22307,20646242,1,1,7,1,3,5,1,
22308,20646321,1,1,4,2,1,2,1,
22309,20646906,1,1,3,1,1,2,1,
22310,20647942,1,1,3,1,1,1,1,
22311,20650338,1,2,2,1,1,1,1,
22312,20650448,1,1,2,1,1,1,1,
22313,20653136,1,2,2,1,1,1,1,
22314,20657272,1,2,2,1,1,1,1,
22315,20658153,1,1,3,1,1,2,1,
22316,20660494,1,1,4,1,1,2,1,
22317,20661062,1,1,2,1,2,2,1,
22318,20664904,1,1,4,1,2,2,1,
22319,20666566,1,2,2,1,1,1,1,
22320,20668903,1,1,5,1,0,2,1,
22321,20668930,1,1,2,1,1,1,1,
22322,20718393,1,2,2,1,1,2,1,
22323,20669798,1,2,2,1,1,1,1,
22324,20669914,3,2,3,1,1,2,1,
22325,20670154,1,2,2,1,1,1,1,
22326,20671210,5,1,7,2,2,7,1,
22327,20672004,1,1,2,1,1,1,1,
22328,20672414,3,2,2,1,1,1,1,
22329,20673433,1,2,2,1,1,1,1,
22330,20673792,1,2,1,1,1,1,1,
22331,20673863,1,1,2,1,1,1,1,
22332,20674303,1,1,3,1,1,1,1,
22333,20674539,1,1,2,1,1,1,1,
22334,20674595,1,1,2,1,1,1,1,
22335,20675782,1,1,2,1,1,1,1,
22336,20676983,1,2,3,1,2,3,1,
22337,20677922,1,2,1,1,1,1,1,
22338,20681758,1,1,6,1,2,5,1,
22339,20681953,1,2,2,1,1,1,1,
22340,20682129,1,1,2,1,1,1,1,
22341,20685689,1,2,2,1,1,1,1,
22342,20687726,1,1,3,1,1,1,1,
22343,20690114,1,2,2,1,1,1,1,
22344,20691410,4,1,2,1,0,1,1,
22345,20692411,1,1,4,1,1,1,1,
22346,20699773,1,1,2,1,0,1,1,
22347,20700482,1,2,2,1,1,1,1,
22348,20700541,1,1,4,1,2,1,1,
22349,20708509,1,2,3,1,1,2,1,
22350,20700584,1,2,2,1,1,1,1,
22351,20700886,1,2,1,1,1,1,1,
22352,20701045,1,1,2,1,0,1,1,
22353,20701191,1,1,4,1,1,2,1,
22354,20701970,1,2,2,1,1,1,1,
22355,20702351,1,1,2,1,1,1,1,
22356,20705211,1,2,2,1,1,1,1,
22357,20707607,1,2,2,1,1,1,1,
22358,20709410,1,1,3,1,1,2,1,
22359,20710081,1,2,3,2,1,2,1,
22360,20711836,10,1,4,1,1,4,1,
22361,20716294,1,2,2,1,1,2,1,
22362,20716366,1,2,2,1,1,1,1,
22363,20716530,1,2,3,1,1,1,1,
22364,20717658,1,1,4,1,1,2,1,
22365,20718595,1,1,6,1,2,3,1,
22366,20718822,1,1,6,1,1,1,1,
22367,20719535,1,2,2,1,1,1,1,
22368,20719844,1,2,2,1,1,1,1,
22369,20738609,3,1,6,2,2,3,1,
22370,20720689,1,1,2,1,1,1,1,
22371,20721468,1,2,2,1,1,1,1,
22372,20723427,1,2,2,1,1,1,1,
22373,20724842,1,2,2,1,1,1,1,
22374,20729703,1,2,2,1,1,1,1,
22375,20735523,1,2,2,1,1,1,1,
22376,20736844,1,2,3,1,1,2,1,
22377,20737412,1,1,2,1,1,2,1,
22378,20737547,1,2,2,1,1,1,1,
22379,20738146,1,1,2,1,1,1,1,
22380,20739278,1,2,2,1,1,1,1,
22381,20740288,1,1,2,1,1,1,1,
22382,20742516,1,1,2,1,1,1,1,
22383,20742921,1,2,2,1,1,2,1,
22384,20743352,1,2,2,1,1,1,1,
22385,20744093,1,1,4,1,2,2,1,
22386,20745082,1,1,2,1,1,1,1,
22387,20745307,1,2,3,1,1,1,1,
22388,20745390,1,2,2,1,1,1,1,
22389,20745478,14,2,3,2,0,2,1,
22390,20747433,14,2,3,1,0,2,1,
22391,20747633,14,2,4,4,0,4,1,
22392,20752007,1,2,2,1,1,1,1,
22393,20752021,3,1,2,1,1,1,1,
22394,20752815,14,2,3,2,0,2,1,
22395,20752987,14,2,4,4,0,4,1,
22396,20753108,1,2,2,1,1,2,1,
22397,20753273,14,2,4,2,0,2,1,
22398,20754680,1,2,2,1,1,1,1,
22399,20756271,1,2,2,1,1,2,1,
22400,20757305,1,2,3,1,1,1,1,
22401,20757346,1,2,2,1,1,2,1,
22402,20758275,1,2,2,1,1,1,1,
22403,20759181,1,2,1,1,1,1,1,
22404,20760928,1,2,2,1,1,1,1,
22405,20766369,1,3,2,1,1,2,1,
22406,20766449,1,1,2,1,1,1,1,
22407,20766980,1,2,4,1,1,2,1,
22408,20767377,12,2,5,1,1,3,1,
22409,20767491,1,2,2,1,1,1,1,
22410,20767601,1,2,2,1,1,1,1,
22411,20785207,1,1,5,1,2,2,1,
22412,20767906,1,2,2,1,1,2,1,
22413,20769875,1,2,3,1,1,2,1,
22414,20770820,1,1,4,1,2,2,1,
22415,20776718,1,1,2,1,1,1,1,
22416,21220948,1,3,1,1,1,1,1,
22417,20777136,1,1,2,1,1,1,1,
22418,20777657,1,2,2,1,1,1,1,
22419,20778460,1,1,4,1,1,2,1,
22420,20779905,1,1,2,1,1,1,1,
22421,20781469,1,1,2,1,1,1,1,
22422,20782195,1,2,2,1,0,1,1,
22423,20783331,1,2,3,1,2,2,1,
22424,20784828,1,2,1,1,1,1,1,
22425,20785591,1,2,2,1,1,1,1,
22426,20787842,1,1,2,1,1,2,1,
22427,20789198,1,2,1,1,1,1,1,
22428,20790453,1,2,2,1,1,1,1,
22429,20792081,1,2,1,2,1,1,1,
22430,20792512,1,2,4,1,1,2,1,
22431,20792937,1,2,2,2,1,1,1,
22432,20793018,1,1,4,1,1,2,1,
22433,20793299,1,1,3,1,1,2,1,
22434,20795819,1,2,1,1,1,1,1,
22435,20798454,1,1,4,1,0,2,1,
22436,20798642,1,1,2,1,0,1,1,
22437,20799878,1,2,2,1,1,1,1,
22438,20806451,1,2,2,1,1,1,1,
22439,20807165,1,1,2,1,0,1,1,
22440,20807587,1,2,2,1,2,1,1,
22441,20808102,5,1,2,1,1,1,1,
22442,20810774,1,1,2,1,1,1,1,
22443,20810849,5,1,2,1,1,1,1,
22444,20812609,1,2,2,1,1,1,1,
22445,20814553,1,2,2,2,1,2,1,
22446,20815733,1,1,4,1,2,2,1,
22447,20815950,1,3,2,1,1,1,3,
22448,20816052,1,2,2,1,1,1,1,
22449,20816665,1,2,1,1,1,1,1,
22450,20817638,1,2,2,1,1,1,1,
22451,20821921,1,1,3,1,2,3,1,
22452,20823540,1,1,5,1,1,1,1,
22453,20823942,1,2,2,1,1,1,1,
22454,20825249,1,2,1,1,1,2,1,
22455,20826354,1,2,1,2,1,1,1,
22456,20826557,1,2,3,1,1,3,1,
22457,20829641,1,1,4,1,2,2,1,
22458,20830047,1,2,2,1,1,1,1,
22459,20830408,1,1,3,1,1,1,1,
22460,20830517,1,1,4,1,0,1,1,
22461,20830590,1,2,2,1,1,2,1,
22462,20830826,1,2,2,1,1,1,1,
22463,20831221,1,2,3,1,1,2,1,
22464,20833296,1,2,3,1,2,3,1,
22465,20836930,1,1,4,1,1,1,1,
22466,20837066,13,2,1,1,1,1,1,
22467,20837343,1,1,4,1,1,2,1,
22468,20839406,1,1,3,1,1,3,1,
22469,20839618,1,2,2,1,0,2,1,
22470,20839690,1,2,2,1,1,1,1,
22471,20839897,1,2,2,1,1,1,1,
22472,20841091,1,1,2,1,1,1,1,
22473,20841228,1,2,2,1,1,1,1,
22474,20842296,1,2,1,1,1,1,1,
22475,20842315,4,2,2,1,1,1,1,
22476,20844187,1,2,2,1,1,1,1,
22477,20845841,1,2,1,1,1,1,1,
22478,20847035,1,2,3,1,1,2,1,
22479,20849046,1,1,2,1,2,4,1,
22480,20849954,1,1,3,1,1,2,1,
22481,20852697,1,1,2,0,1,2,1,
22482,20853328,1,2,2,1,1,2,1,
22483,20855147,1,2,2,1,1,1,1,
22484,20859433,1,1,2,1,1,1,1,
22485,20860539,1,2,2,1,1,2,1,
22486,20866071,1,2,2,2,1,1,1,
22487,20866712,1,1,4,1,1,2,1,
22488,20867517,1,1,4,1,2,2,1,
22489,20869083,1,2,2,1,1,1,1,
22490,20870971,1,2,2,1,1,1,1,
22491,20871245,1,1,10,1,4,6,1,
22492,20873532,1,3,2,1,1,1,1,
22493,20878537,1,1,2,1,0,1,1,
22494,20879172,1,1,4,1,1,3,1,
22495,20880191,1,2,2,1,1,1,1,
22496,20880490,1,2,2,1,1,1,1,
22497,20881101,1,1,2,1,0,1,1,
22498,20882545,1,2,1,1,1,1,1,
22499,20882822,1,2,2,1,1,1,1,
22500,20882886,1,1,2,1,1,1,1,
22501,20883297,10,2,2,1,1,1,1,
22502,20883537,1,1,2,1,1,1,1,
22503,20884535,1,1,5,2,2,4,1,
22504,20884990,3,1,3,1,2,2,1,
22505,20885291,1,1,4,1,1,2,1,
22506,20890616,1,2,2,1,1,1,1,
22507,20890869,1,1,2,1,0,1,1,
22508,20891016,1,1,2,1,1,1,1,
22509,20924619,1,1,4,1,1,1,1,
22510,20892256,1,1,6,1,2,6,1,
22511,20892667,1,2,2,2,1,1,1,
22512,20894923,1,1,2,1,1,1,1,
22513,20894991,1,2,2,1,1,1,1,
22514,20895277,1,1,6,1,3,3,1,
22515,20895387,1,1,3,1,1,3,1,
22516,20963720,1,2,4,1,1,2,1,
22517,20896890,1,2,2,1,1,1,1,
22518,20897055,1,2,2,1,1,1,1,
22519,20897802,1,2,2,1,1,1,1,
22520,20898576,1,1,2,1,1,2,1,
22521,20898844,1,1,2,1,1,2,1,
22522,20905913,1,2,2,2,1,1,1,
22523,20906151,1,2,2,2,1,1,1,
22524,20906182,1,1,2,1,1,1,1,
22525,20906297,1,2,2,1,1,1,1,
22526,20906914,1,2,1,1,1,1,1,
22527,20907253,1,2,2,1,1,1,1,
22528,20994382,1,2,2,1,1,2,1,
22529,20909678,1,2,2,2,2,2,1,
22530,20910462,7,1,10,2,4,10,1,
22531,20914724,1,1,3,1,2,2,1,
22532,20916480,1,2,2,1,1,1,1,
22533,20919522,1,1,5,2,2,3,1,
22534,20921160,1,2,2,1,1,2,1,
22535,20921259,1,1,2,1,1,1,1,
22536,20922308,1,1,2,1,1,1,1,
22537,20922450,1,1,3,1,2,2,1,
22538,20922598,1,1,5,1,2,3,1,
22539,20923914,1,2,2,1,1,1,1,
22540,20925270,1,1,4,1,3,3,1,
22541,20925608,1,2,1,1,1,1,1,
22542,20927616,1,2,2,1,1,1,1,
22543,20929477,1,2,1,1,1,1,1,
22544,20929983,1,2,4,1,2,2,1,
22545,20932153,1,2,2,1,1,1,1,
22546,20937358,1,1,2,1,1,1,1,
22547,20937844,1,1,4,1,2,2,1,
22548,20939397,1,1,2,1,0,1,1,
22549,20940426,1,2,3,1,1,2,1,
22550,20940545,1,1,2,1,1,2,1,
22551,20940850,1,2,1,1,1,1,1,
22552,20941277,1,1,6,1,3,4,1,
22553,20942224,1,2,2,1,1,1,1,
22554,20942536,1,1,2,1,0,1,1,
22555,20943135,1,2,2,1,1,1,1,
22556,20943832,1,1,3,1,0,2,1,
22557,20944010,1,2,2,1,1,1,1,
22558,20945330,1,1,2,1,1,1,1,
22559,20946215,1,2,2,1,1,1,1,
22560,20946549,1,2,4,1,1,3,1,
22561,21019199,1,2,2,1,1,1,1,
22562,20947363,1,2,2,1,1,1,1,
22563,20950316,1,2,2,1,1,1,1,
22564,20952026,1,2,4,2,2,2,1,
22565,20953200,1,2,2,1,1,1,1,
22566,20953664,1,1,2,1,0,1,1,
22567,20954420,1,2,1,1,1,1,1,
22568,20956874,1,2,2,1,1,1,1,
22569,20957857,1,1,4,1,1,2,1,
22570,20958026,1,1,2,1,1,1,1,
22571,20958732,1,2,2,1,1,1,1,
22572,20963480,1,2,1,1,1,1,1,
22573,20966672,1,2,2,1,1,1,1,
22574,20967430,1,2,2,1,1,1,3,
22575,20969777,1,2,2,1,1,1,1,
22576,20969983,1,2,2,1,1,2,1,
22577,20973776,1,2,2,1,0,1,1,
22578,20974176,3,1,2,1,1,1,1,
22579,20975388,1,1,3,2,1,3,1,
22580,20975490,1,2,2,1,1,1,1,
22581,20977052,1,2,1,1,1,1,1,
22582,20977311,1,2,2,1,0,1,1,
22583,20978256,1,2,2,1,1,1,1,
22584,20979682,1,2,2,1,1,2,1,
22585,20979826,1,1,2,1,0,1,1,
22586,20979927,1,1,4,1,0,2,1,
22587,20985806,1,1,6,1,2,6,1,
22588,20986821,1,2,2,1,1,1,1,
22589,20988793,1,1,2,1,0,1,1,
22590,20988818,7,1,6,1,3,3,1,
22591,20989018,1,2,2,1,1,2,1,
22592,20990355,1,2,2,1,1,1,1,
22593,20991220,1,2,4,1,1,2,1,
22594,20993690,1,1,6,1,2,2,1,
22595,20993852,1,2,3,1,1,1,1,
22596,20994087,3,2,2,1,1,2,1,
22597,20994229,1,2,2,1,1,1,1,
22598,21001529,1,2,2,1,1,1,1,
22599,21002100,1,2,2,1,1,1,1,
22600,21002605,1,2,3,1,1,2,1,
22601,21004171,1,2,1,1,1,1,1,
22602,21004208,1,2,4,2,1,1,1,
22603,21004278,1,2,2,1,1,1,1,
22604,21004664,1,1,4,1,2,2,1,
22605,21005358,1,1,1,1,1,1,1,
22606,21005988,1,1,3,1,1,2,1,
22607,21006845,1,2,2,1,1,1,1,
22608,21026589,1,1,6,1,2,3,1,
22609,21010139,1,1,4,1,1,2,1,
22610,21010187,1,1,3,1,1,2,1,
22611,21063662,1,1,2,1,1,1,1,
22612,21010287,1,2,2,1,1,1,1,
22613,21014948,1,2,2,1,1,2,1,
22614,21016546,1,2,2,1,1,1,1,
22615,21016948,1,2,3,1,1,1,1,
22616,21018456,14,2,4,1,1,4,1,
22617,21019128,1,2,2,1,1,2,1,
22618,21019349,1,2,2,1,1,1,1,
22619,21020655,7,1,7,2,4,7,1,
22620,21021267,1,2,2,1,1,1,1,
22621,21022372,1,1,5,1,2,4,1,
22622,21024120,1,2,1,1,1,1,1,
22623,21025004,1,2,2,1,1,2,1,
22624,21025687,1,2,4,1,1,2,1,
22625,21033533,1,1,8,3,3,3,1,
22626,21034448,1,2,2,1,1,1,1,
22627,21034778,1,1,2,1,1,1,1,
22628,21035089,1,2,2,1,1,1,1,
22629,21035299,1,2,1,1,1,1,1,
22630,21035465,1,1,4,1,1,2,1,
22631,21036002,1,2,3,1,1,3,1,
22632,21036537,1,2,4,1,1,3,1,
22633,21037512,1,2,2,2,1,1,1,
22634,21037592,1,1,4,1,0,2,1,
22635,21038831,1,1,6,1,3,3,1,
22636,21039332,1,1,2,1,1,1,1,
22637,21043598,1,3,1,1,1,1,1,
22638,21050423,1,1,4,1,2,2,1,
22639,21051769,1,2,2,2,1,1,1,
22640,21052394,1,1,4,1,2,2,1,
22641,21056401,1,2,1,1,1,2,1,
22642,21074146,1,2,2,1,1,1,1,
22643,21056996,1,2,2,1,1,1,1,
22644,21057080,1,1,10,1,3,10,1,
22645,21060551,1,2,2,1,1,1,1,
22646,21061308,1,1,2,1,0,1,1,
22647,21061678,1,2,2,1,1,1,1,
22648,21062048,1,2,2,0,1,1,1,
22649,21064201,1,1,2,1,1,1,1,
22650,21064545,1,2,2,1,1,1,1,
22651,21065349,1,2,2,1,1,1,1,
22652,21066841,3,1,4,1,0,2,1,
22653,21071855,1,1,2,1,1,1,1,
22654,21072638,1,2,2,1,1,1,1,
22655,21072913,1,1,6,1,2,3,1,
22656,21073105,1,1,4,1,2,2,1,
22657,21074683,1,1,7,2,3,0,1,
22658,21075047,4,1,10,2,2,10,1,
22659,21075607,1,2,2,1,1,1,1,
22660,21076039,1,1,2,1,1,1,1,
22661,21076406,1,1,3,1,1,2,1,
22662,21076858,1,2,7,1,2,4,1,
22663,21077747,1,1,5,1,1,2,1,
22664,21077873,1,2,4,1,2,2,1,
22665,21083642,1,2,2,1,1,2,1,
22666,21084264,1,2,1,1,1,1,1,
22667,21084968,7,2,3,1,1,2,1,
22668,21085310,1,1,3,2,2,2,1,
22669,21086836,1,1,1,1,1,1,1,
22670,21087264,12,1,4,1,2,2,1,
22671,21088823,1,2,2,1,1,1,1,
22672,21089349,1,1,6,1,2,3,1,
22673,21089917,1,1,2,1,1,1,1,
22674,21089936,1,2,2,1,1,1,1,
22675,21092412,1,2,2,1,1,1,1,
22676,21092563,1,1,4,1,2,2,1,
22677,21092567,1,1,2,1,0,1,1,
22678,21100218,1,2,2,1,1,1,1,
22679,21102840,1,2,1,1,1,1,1,
22680,21103880,1,2,2,1,1,1,1,
22681,21103936,1,2,2,1,1,1,1,
22682,21104206,13,2,1,1,1,1,1,
22683,21105300,1,2,2,1,1,1,1,
22684,21105467,1,2,2,1,1,1,1,
22685,21106103,1,2,2,1,1,1,1,
22686,21107278,1,1,2,1,1,1,1,
22687,21107311,1,1,3,1,1,2,1,
22688,21107552,1,2,2,2,1,1,1,
22689,21108957,1,1,2,1,2,1,1,
22690,21109030,1,2,1,1,1,1,1,
22691,21109443,1,1,4,1,2,2,1,
22692,21109569,1,1,2,1,1,1,1,
22693,21111415,1,2,5,1,1,3,1,
22694,21115134,1,2,1,1,1,1,1,
22695,21116515,1,2,2,1,1,1,1,
22696,21116878,1,2,3,1,2,3,1,
22697,21117574,12,2,2,1,1,1,1,
22698,21117985,1,2,2,1,1,1,1,
22699,21118931,1,2,2,1,1,1,1,
22700,21119563,1,2,3,1,1,2,1,
22701,21122084,1,2,3,1,1,1,1,
22702,21123225,1,2,2,1,1,1,1,
22703,21123357,1,2,2,1,1,1,1,
22704,21129043,8,2,2,1,1,1,1,
22705,21129356,1,1,3,1,1,1,1,
22706,21129922,1,2,3,1,1,2,1,
22707,21131194,12,2,1,1,1,1,1,
22708,21133611,1,2,1,1,1,1,1,
22709,21134022,1,2,4,1,1,2,1,
22710,21134035,1,1,2,1,1,1,1,
22711,21135982,1,2,2,1,1,1,1,
22712,21137215,1,2,2,1,1,1,1,
22713,21138463,1,2,1,1,1,1,1,
22714,21138745,1,2,2,1,1,1,1,
22715,21139013,13,1,2,1,1,2,1,
22716,21143783,1,1,4,1,1,2,1,
22717,21144335,1,2,2,1,1,2,1,
22718,21145266,1,2,1,1,0,1,1,
22719,21145321,1,3,1,1,1,1,1,
22720,21149883,1,2,2,1,1,1,1,
22721,21151289,1,1,3,1,2,2,1,
22722,21152001,1,2,2,2,1,1,1,
22723,21156663,3,1,10,2,8,8,1,
22724,21160317,1,1,2,1,1,1,1,
22725,21167730,1,1,2,1,1,1,1,
22726,21169657,1,1,2,1,1,1,1,
22727,21170460,1,1,2,1,1,1,1,
22728,21172270,1,2,1,1,1,1,1,
22729,21173143,1,2,2,1,1,1,1,
22730,21179203,1,2,2,1,1,1,1,
22731,21179674,1,2,2,1,1,1,1,
22732,21180653,1,2,2,1,1,1,1,
22733,21180765,1,2,2,2,1,1,1,
22734,21182298,1,1,2,1,1,1,1,
22735,21184483,1,2,2,1,1,1,1,
22736,21185500,1,2,2,1,1,1,1,
22737,21193465,1,1,3,1,1,1,1,
22738,21193842,1,1,2,1,1,1,1,
22739,21194156,1,1,4,1,1,2,1,
22740,21194616,7,2,1,2,1,1,1,
22741,21195533,1,2,2,1,1,1,1,
22742,21195663,1,1,2,1,1,1,1,
22743,21196315,1,2,2,1,1,1,1,
22744,21196328,1,2,3,1,1,2,1,
22745,21196359,1,2,2,1,1,1,1,
22746,21196361,1,1,4,1,1,2,1,
22747,21196637,1,1,5,1,2,2,1,
22748,21196699,1,2,2,1,1,1,1,
22749,21197105,1,2,2,1,1,2,1,
22750,21197122,1,2,2,1,1,1,1,
22751,21197498,1,2,1,1,1,1,3,
22752,21197904,1,3,2,1,1,1,1,
22753,21199180,1,2,1,1,1,1,1,
22754,21200622,1,2,2,1,1,1,1,
22755,21201676,1,2,2,1,1,1,1,
22756,21208903,1,2,2,2,1,2,1,
22757,21208949,1,2,2,1,1,1,1,
22758,21209281,1,2,2,1,1,1,1,
22759,21221992,1,2,2,1,1,1,1,
22760,21210458,1,2,2,1,1,1,1,
22761,21210654,1,1,4,1,2,4,1,
22762,21210693,1,2,2,2,1,1,1,
22763,21212158,1,1,2,1,1,1,1,
22764,21214274,1,1,4,1,2,4,1,
22765,21214761,1,2,1,1,1,1,1,
22766,21214938,1,2,2,1,1,1,1,
22767,21215223,1,2,2,1,1,1,1,
22768,21216350,1,1,5,1,2,3,1,
22769,21216352,1,2,1,1,1,1,1,
22770,21216374,1,2,1,1,1,1,1,
22771,21216929,1,1,2,1,1,1,1,
22772,21216937,1,1,2,1,1,2,1,
22773,21217276,1,2,3,1,1,1,1,
22774,21223511,1,2,1,1,1,1,1,
22775,21225380,1,2,2,1,1,1,1,
22776,21226620,1,2,4,1,1,2,1,
22777,21226695,1,2,2,1,1,1,1,
22778,21226852,1,1,2,1,1,1,1,
22779,21227734,1,2,2,1,1,1,1,
22780,21229926,1,1,4,1,2,2,1,
22781,21230278,1,2,2,1,1,2,1,
22782,21230327,1,1,2,1,1,1,1,
22783,21230581,1,2,1,1,1,1,1,
22784,21234767,1,2,1,1,0,1,1,
22785,21235357,1,1,6,1,1,3,1,
22786,21235420,1,2,2,1,1,1,1,
22787,21235909,1,1,2,1,1,1,1,
22788,21236101,1,2,2,1,1,2,1,
22789,21236213,1,1,3,1,1,3,1,
22790,21236472,1,2,1,1,1,1,1,
22791,21237781,1,1,4,1,2,2,1,
22792,21237794,1,1,6,1,1,2,1,
22793,21240759,1,1,5,2,2,3,1,
22794,21247955,1,2,2,1,1,2,1,
22795,21248186,1,2,2,1,1,1,1,
22796,21248407,1,2,1,1,1,1,1,
22797,21258883,1,2,1,1,1,1,1,
22798,21249663,1,1,4,1,2,4,1,
22799,21250111,1,1,2,1,0,1,1,
22800,21251526,1,2,2,1,1,1,1,
22801,21252091,1,1,3,1,0,2,1,
22802,21257998,3,1,2,1,1,1,1,
22803,21259057,4,1,4,1,1,4,1,
22804,21259704,1,1,4,1,2,1,1,
22805,21261233,1,2,2,1,1,1,1,
22806,21261278,1,1,2,1,0,1,1,
22807,21262620,1,1,4,1,2,3,1,
22808,21263420,1,1,4,1,2,2,1,
22809,21264545,1,1,2,1,1,1,1,
22810,21264998,1,2,1,1,1,1,1,
22811,21271097,1,1,2,1,1,1,1,
22812,21271930,1,1,2,1,2,2,1,
22813,21272090,1,2,3,1,1,1,1,
22814,21272484,1,2,2,1,1,1,1,
22815,21276604,1,2,2,1,1,1,1,
22816,21276630,1,1,2,1,1,1,1,
22817,21277668,1,2,2,1,1,1,1,
22818,21277898,1,1,3,1,0,2,1,
22819,21277987,1,2,1,1,1,1,1,
22820,21278009,1,2,4,1,1,2,1,
22821,21278809,1,1,5,1,1,4,1,
22822,21278853,1,2,2,1,1,1,1,
22823,21279485,3,1,3,1,1,2,1,
22824,21284754,1,2,2,1,1,1,3,
22825,21285425,1,2,2,1,1,1,1,
22826,21418433,1,2,3,1,1,2,1,
22827,21286310,14,3,8,2,1,6,1,
22828,21286490,1,2,2,1,1,1,1,
22829,21286944,1,2,2,1,1,1,1,
22830,21287498,1,1,2,1,0,1,1,
22831,21288449,1,2,2,1,1,1,1,
22832,21289809,1,1,2,1,1,1,1,
22833,21289850,1,1,2,1,0,1,1,
22834,21290042,1,2,2,1,1,1,1,
22835,21291976,14,2,2,1,1,2,1,
22836,21292634,1,2,2,2,1,1,1,
22837,21293501,3,1,2,1,1,1,1,
22838,21293906,1,1,4,1,1,1,1,
22839,21294281,1,2,2,1,1,1,1,
22840,21303176,1,2,3,1,1,2,1,
22841,21303913,1,1,6,1,3,3,1,
22842,21304608,1,1,7,1,2,2,1,
22843,21307004,1,1,2,1,1,1,1,
22844,21308905,1,2,2,1,1,1,1,
22845,21315204,1,2,2,1,1,1,1,
22846,21315310,1,1,3,1,1,1,1,
22847,21315699,1,1,2,1,0,1,1,
22848,21316369,1,1,3,1,1,2,1,
22849,21316656,1,1,2,1,2,2,1,
22850,21317090,1,2,2,1,1,1,1,
22851,21317733,1,1,2,1,1,1,1,
22852,21320176,1,2,2,1,1,1,1,
22853,21325515,1,2,1,1,1,1,1,
22854,21326040,1,1,2,1,1,1,1,
22855,21328975,1,2,2,1,1,1,1,
22856,21329409,1,2,2,1,1,1,1,
22857,21330560,1,1,3,1,1,2,1,
22858,21332140,1,1,2,1,1,1,1,
22859,21332726,1,2,2,1,1,1,1,
22860,21333849,1,2,2,1,1,2,1,
22861,21334406,1,2,2,1,1,1,1,
22862,21338944,1,2,2,1,1,1,1,
22863,21342958,1,1,2,1,1,1,1,
22864,21342980,1,2,2,2,0,1,1,
22865,21345313,1,1,2,1,1,2,1,
22866,21349614,1,1,4,1,2,2,1,
22867,21350256,1,2,1,1,1,1,1,
22868,21350919,1,2,2,1,1,1,1,
22869,21350965,1,1,4,1,2,2,1,
22870,21351722,1,1,3,1,1,2,1,
22871,21352883,1,2,5,1,1,3,1,
22872,21360749,1,1,2,1,1,1,1,
22873,21360959,1,1,4,1,0,2,1,
